soc2018,year,wage_hourly,wage_source,tot_emp,n_soc2000,one_to_one
49-3021,2003,15.929999999999998,H_MEDIAN,173590.0,1,True
49-3022,2003,13.06,H_MEDIAN,18550.0,1,True
49-3023,2003,14.97,H_MEDIAN,690780.0,1,True
49-3031,2003,16.81,H_MEDIAN,248450.0,1,True
49-3041,2003,13.209999999999999,H_MEDIAN,33310.0,1,True
49-3042,2003,17.690000000000005,H_MEDIAN,115090.0,1,True
49-3043,2003,19.040000000000003,H_MEDIAN,15810.0,1,True
49-3051,2003,14.020000000000001,H_MEDIAN,18890.0,1,True
49-3052,2003,13.29,H_MEDIAN,13690.0,1,True
49-3053,2003,11.929999999999998,H_MEDIAN,24740.0,1,True
49-3091,2003,9.630000000000003,H_MEDIAN,6870.0,1,True
49-3092,2003,13.110000000000001,H_MEDIAN,12520.0,1,True
49-3093,2003,10.019999999999998,H_MEDIAN,82340.0,1,True
49-9011,2003,14.240000000000002,H_MEDIAN,10860.0,1,True
49-9012,2003,20.450000000000003,H_MEDIAN,37840.0,1,True
49-9021,2003,16.900000000000002,H_MEDIAN,212200.0,1,False
49-9031,2003,14.370000000000001,H_MEDIAN,37510.0,1,True
49-9041,2003,18.48,H_MEDIAN,192300.0,1,True
49-9043,2003,15.859999999999996,H_MEDIAN,89160.0,1,True
49-9044,2003,20.379999999999995,H_MEDIAN,64910.0,1,True
49-9045,2003,17.74,H_MEDIAN,3390.0,1,True
49-9051,2003,23.539999999999996,H_MEDIAN,95190.0,1,True
49-9052,2003,19.01,H_MEDIAN,148060.0,1,True
49-9061,2003,15.009999999999998,H_MEDIAN,4640.0,1,True
49-9062,2003,18.25,H_MEDIAN,23500.0,1,True
49-9063,2003,13.889999999999999,H_MEDIAN,5550.0,1,True
49-9064,2003,13.160000000000002,H_MEDIAN,3700.0,1,True
49-9071,2003,14.330000000000002,H_MEDIAN,1230880.0,1,True
49-9091,2003,13.360000000000001,H_MEDIAN,35370.0,1,True
49-9092,2003,16.48,H_MEDIAN,2690.0,1,True
49-9094,2003,13.83,H_MEDIAN,19340.0,1,True
49-9095,2003,11.230000000000002,H_MEDIAN,13160.0,1,True
49-9096,2003,16.25,H_MEDIAN,12550.0,1,True
49-9097,2003,21.01,H_MEDIAN,8680.0,1,True
49-9098,2003,10.210000000000003,H_MEDIAN,148890.0,1,True
49-9099,2003,12.700000000000001,H_MEDIAN,1720.0,1,False
51-1011,2003,21.02,H_MEDIAN,705270.0,1,True
51-2011,2003,18.600000000000005,H_MEDIAN,26150.0,1,True
51-2021,2003,11.48,H_MEDIAN,33590.0,1,True
51-2022,2003,11.28,H_MEDIAN,245700.0,1,True
51-2023,2003,12.519999999999998,H_MEDIAN,54690.0,1,True
51-2031,2003,15.579999999999993,H_MEDIAN,50410.0,1,True
51-2041,2003,13.939999999999998,H_MEDIAN,85330.0,1,True
51-2051,2003,11.869999999999997,H_MEDIAN,31820.0,1,True
51-2061,2003,12.789999999999997,H_MEDIAN,5280.0,1,True
51-2092,2003,11.139999999999999,H_MEDIAN,1138100.0,1,True
51-3011,2003,10.09,H_MEDIAN,157110.0,1,True
51-3021,2003,12.300000000000002,H_MEDIAN,132370.0,1,True
51-3022,2003,8.690000000000001,H_MEDIAN,150440.0,1,True
51-3023,2003,9.819999999999999,H_MEDIAN,122490.0,1,True
51-3091,2003,11.889999999999999,H_MEDIAN,17800.0,1,True
51-3092,2003,10.53,H_MEDIAN,74650.0,1,True
51-3093,2003,10.310000000000002,H_MEDIAN,34480.0,1,True
51-4021,2003,12.719999999999997,H_MEDIAN,93600.0,1,True
51-4022,2003,13.099999999999998,H_MEDIAN,41230.0,1,True
51-4023,2003,13.879999999999997,H_MEDIAN,42090.0,1,True
51-4031,2003,12.119999999999997,H_MEDIAN,260560.0,1,True
51-4032,2003,13.29,H_MEDIAN,48730.0,1,True
51-4033,2003,12.799999999999999,H_MEDIAN,97660.0,1,True
51-4034,2003,14.569999999999999,H_MEDIAN,70300.0,1,True
51-4035,2003,14.48000000000001,H_MEDIAN,28580.0,1,True
51-4041,2003,15.909999999999998,H_MEDIAN,368740.0,1,True
51-4051,2003,15.24,H_MEDIAN,17810.0,1,True
51-4052,2003,13.639999999999999,H_MEDIAN,12770.0,1,True
51-4061,2003,20.899999999999995,H_MEDIAN,7900.0,1,True
51-4062,2003,17.450000000000006,H_MEDIAN,6090.0,1,True
51-4071,2003,13.05,H_MEDIAN,20770.0,1,True
51-4072,2003,11.510000000000002,H_MEDIAN,144140.0,1,True
51-4081,2003,13.97,H_MEDIAN,100320.0,1,True
51-4111,2003,20.67,H_MEDIAN,104210.0,1,True
51-4121,2003,14.249999999999998,H_MEDIAN,354300.0,1,True
51-4122,2003,13.99,H_MEDIAN,53750.0,1,True
51-4191,2003,13.629999999999999,H_MEDIAN,27290.0,1,True
51-4192,2003,15.369999999999997,H_MEDIAN,12540.0,1,True
51-4193,2003,12.339999999999998,H_MEDIAN,40800.0,1,True
51-4194,2003,14.219999999999997,H_MEDIAN,22320.0,1,True
51-5111,2003,15.219999999999999,H_MEDIAN,82970.0,1,True
51-5112,2003,14.268120365621984,H_MEDIAN,244690.0,2,False
51-5113,2003,12.346764778676043,H_MEDIAN,143180.0,3,False
51-6011,2003,8.14,H_MEDIAN,217820.0,1,True
51-6021,2003,8.269999999999998,H_MEDIAN,87500.0,1,True
51-6031,2003,8.51,H_MEDIAN,265200.0,1,True
51-6041,2003,9.400000000000002,H_MEDIAN,8090.0,1,True
51-6042,2003,9.889999999999999,H_MEDIAN,6020.0,1,True
51-6051,2003,8.65,H_MEDIAN,18790.0,1,True
51-6052,2003,10.509999999999998,H_MEDIAN,32150.0,1,True
51-6061,2003,10.299999999999999,H_MEDIAN,24280.0,1,True
51-6062,2003,9.87,H_MEDIAN,32170.0,1,True
51-6063,2003,11.369999999999997,H_MEDIAN,47720.0,1,True
51-6064,2003,10.620000000000006,H_MEDIAN,60550.0,1,True
51-6091,2003,13.550000000000004,H_MEDIAN,26700.0,1,True
51-6092,2003,13.720000000000002,H_MEDIAN,10310.0,1,True
51-6093,2003,12.179999999999998,H_MEDIAN,39660.0,1,True
51-7011,2003,11.809999999999999,H_MEDIAN,126350.0,1,True
51-7021,2003,11.130000000000003,H_MEDIAN,28770.0,1,True
51-7031,2003,12.24,H_MEDIAN,3820.0,1,True
51-7032,2003,14.249999999999998,H_MEDIAN,3470.0,1,True
51-7041,2003,10.65,H_MEDIAN,55130.0,1,True
51-7042,2003,10.760000000000002,H_MEDIAN,89410.0,1,True
51-8011,2003,29.71999999999999,H_MEDIAN,3710.0,1,True
51-8012,2003,26.449999999999992,H_MEDIAN,10270.0,1,True
51-8013,2003,24.45,H_MEDIAN,33250.0,1,True
51-8021,2003,20.869999999999997,H_MEDIAN,48880.0,1,True
51-8031,2003,16.299999999999997,H_MEDIAN,95870.0,1,True
51-8091,2003,21.180000000000003,H_MEDIAN,56270.0,1,True
51-8092,2003,23.45,H_MEDIAN,11180.0,1,True
51-8093,2003,24.020000000000003,H_MEDIAN,40980.0,1,True
51-9011,2003,18.620000000000005,H_MEDIAN,59720.0,1,True
51-9012,2003,15.249999999999998,H_MEDIAN,37360.0,1,True
51-9021,2003,12.960000000000004,H_MEDIAN,43320.0,1,True
51-9022,2003,11.1,H_MEDIAN,43910.0,1,True
51-9023,2003,13.430000000000007,H_MEDIAN,106610.0,1,True
51-9031,2003,10.79,H_MEDIAN,30110.0,1,True
51-9032,2003,12.530000000000001,H_MEDIAN,70960.0,1,True
51-9041,2003,13.05,H_MEDIAN,73990.0,1,True
51-9051,2003,13.949999999999998,H_MEDIAN,30320.0,1,True
51-9061,2003,13.340000000000003,H_MEDIAN,497300.0,1,True
51-9071,2003,13.06,H_MEDIAN,30360.0,1,True
51-9081,2003,14.1,H_MEDIAN,45480.0,1,True
51-9082,2003,13.409999999999997,H_MEDIAN,11270.0,1,True
51-9083,2003,10.670000000000002,H_MEDIAN,30300.0,1,True
51-9111,2003,10.450000000000001,H_MEDIAN,400680.0,1,True
51-9123,2003,10.41,H_MEDIAN,29590.0,1,True
51-9124,2003,13.587274820405003,H_MEDIAN,139710.0,2,False
51-9141,2003,13.29,H_MEDIAN,50160.0,1,True
51-9151,2003,9.330129188038079,H_MEDIAN,81920.0,2,False
51-9161,2003,14.14,H_MEDIAN,126150.0,1,False
51-9162,2003,18.429999999999996,H_MEDIAN,17820.0,1,False
51-9191,2003,11.239999999999998,H_MEDIAN,25390.0,1,True
51-9192,2003,11.070000000000002,H_MEDIAN,17590.0,1,True
51-9193,2003,10.310000000000002,H_MEDIAN,7920.0,1,True
51-9194,2003,10.69,H_MEDIAN,8800.0,1,True
51-9195,2003,11.910000000000002,H_MEDIAN,37600.0,1,True
51-9196,2003,13.91,H_MEDIAN,109600.0,1,True
51-9197,2003,19.01,H_MEDIAN,14830.0,1,True
51-9198,2003,9.42,H_MEDIAN,452700.0,1,True
53-1041,2003,17.640000000000004,H_MEDIAN,9440.0,1,True
53-1042,2003,18.16,H_MEDIAN,154750.0,1,True
53-1043,2003,21.08,H_MEDIAN,214030.0,1,False
53-1044,2003,18.415955487279813,H_MEDIAN,324660.0,2,False
53-1049,2003,21.08,H_MEDIAN,214030.0,1,False
53-2012,2003,23.95673076923077,A_MEDIAN,19980.0,1,True
53-2021,2003,46.28,H_MEDIAN,23040.0,1,True
53-2022,2003,18.79,H_MEDIAN,5660.0,1,True
53-3011,2003,9.14,H_MEDIAN,17650.0,1,True
53-3031,2003,9.79,H_MEDIAN,380120.0,1,True
53-3032,2003,16.010000000000005,H_MEDIAN,1528630.0,1,True
53-3033,2003,11.579999999999995,H_MEDIAN,943840.0,1,True
53-3051,2003,10.859999999999998,H_MEDIAN,467840.0,1,False
53-3052,2003,14.290000000000001,H_MEDIAN,194400.0,1,True
53-3053,2003,10.456658635306676,H_MEDIAN,599410.0,2,False
53-3054,2003,9.14,H_MEDIAN,131570.0,1,False
53-4011,2003,22.110000000000003,H_MEDIAN,30450.0,1,True
53-4013,2003,18.009999999999998,H_MEDIAN,5680.0,1,True
53-4022,2003,21.642944311499537,H_MEDIAN,14530.0,2,False
53-4031,2003,21.31,H_MEDIAN,34720.0,1,True
53-4041,2003,22.97,H_MEDIAN,9880.0,1,True
53-5011,2003,14.439999999999998,H_MEDIAN,27570.0,1,True
53-5021,2003,24.50999999999999,H_MEDIAN,24040.0,1,True
53-5022,2003,12.51,H_MEDIAN,3680.0,1,True
53-5031,2003,26.009999999999998,H_MEDIAN,8900.0,1,True
53-6011,2003,17.969999999999995,H_MEDIAN,3270.0,1,True
53-6021,2003,7.999999999999998,H_MEDIAN,113490.0,1,True
53-6031,2003,8.109999999999998,H_MEDIAN,96250.0,1,True
53-6041,2003,16.150000000000002,H_MEDIAN,6460.0,1,True
53-6051,2003,23.84,H_MEDIAN,27890.0,1,True
53-6061,2003,9.05,H_MEDIAN,28580.0,1,True
53-7011,2003,11.869999999999997,H_MEDIAN,58780.0,1,True
53-7021,2003,17.86000000000001,H_MEDIAN,47420.0,1,True
53-7031,2003,13.369999999999996,H_MEDIAN,3030.0,1,True
53-7041,2003,15.400000000000002,H_MEDIAN,8560.0,1,True
53-7051,2003,12.679999999999998,H_MEDIAN,604350.0,1,True
53-7061,2003,8.269999999999998,H_MEDIAN,320840.0,1,True
53-7062,2003,9.579999999999998,H_MEDIAN,2255780.0,1,True
53-7063,2003,10.57,H_MEDIAN,159160.0,1,True
53-7064,2003,8.14,H_MEDIAN,901890.0,1,True
53-7065,2003,9.379999999999999,H_MEDIAN,1576620.0,1,True
53-7071,2003,20.970000000000006,H_MEDIAN,6190.0,1,True
53-7072,2003,17.999999999999996,H_MEDIAN,12260.0,1,True
53-7073,2003,14.889999999999999,H_MEDIAN,8560.0,1,True
53-7081,2003,11.559999999999999,H_MEDIAN,138480.0,1,True
53-7121,2003,15.900000000000004,H_MEDIAN,16210.0,1,True
53-7199,2003,15.46,H_MEDIAN,68740.0,1,False
11-1011,2007,72.77,H_MEAN,299160.0,1,True
11-1021,2007,42.64,H_MEDIAN,1655410.0,1,True
11-1031,2007,7.7980769230769225,A_MEDIAN,61110.0,1,True
11-2011,2007,37.619999999999976,H_MEDIAN,36300.0,1,True
11-2021,2007,50.19,H_MEDIAN,165240.0,1,True
11-2022,2007,45.63,H_MEDIAN,322170.0,1,True
11-2032,2007,41.57000000000002,H_MEDIAN,47210.0,1,False
11-2033,2007,41.57000000000002,H_MEDIAN,47210.0,1,False
11-3012,2007,34.13,H_MEDIAN,239360.0,1,False
11-3013,2007,34.13,H_MEDIAN,239360.0,1,False
11-3021,2007,51.959999999999994,H_MEDIAN,264990.0,1,True
11-3031,2007,45.82000000000001,H_MEDIAN,484390.0,1,True
11-3051,2007,38.73,H_MEDIAN,152870.0,1,True
11-3061,2007,41.07999999999999,H_MEDIAN,65600.0,1,True
11-3071,2007,36.69,H_MEDIAN,92790.0,1,True
11-3111,2007,39.14,H_MEDIAN,41780.0,1,True
11-3121,2007,44.57,H_MEDIAN,58100.0,1,True
11-3131,2007,40.55,H_MEDIAN,28170.0,1,True
11-9013,2007,24.75753713060778,H_MEDIAN,3820.0,2,False
11-9021,2007,36.649999999999984,H_MEDIAN,216120.0,1,True
11-9031,2007,18.55,H_MEDIAN,47980.0,1,True
11-9032,2007,38.74038461538462,A_MEDIAN,218820.0,1,True
11-9033,2007,36.42999999999998,H_MEDIAN,101160.0,1,True
11-9039,2007,33.32000000000001,H_MEDIAN,28640.0,1,True
11-9041,2007,53.370000000000005,H_MEDIAN,184410.0,1,True
11-9051,2007,21.430000000000014,H_MEDIAN,191460.0,1,True
11-9071,2007,30.969999999999995,H_MEDIAN,3740.0,1,True
11-9072,2007,41.67000000000001,H_MEDIAN,356690.0,1,False
11-9081,2007,21.269999999999996,H_MEDIAN,31890.0,1,True
11-9111,2007,37.01,H_MEDIAN,242640.0,1,True
11-9121,2007,50.02000000000002,H_MEDIAN,39370.0,1,True
11-9131,2007,27.84,H_MEDIAN,26500.0,1,True
11-9141,2007,21.0,H_MEDIAN,159660.0,1,True
11-9151,2007,26.21999999999999,H_MEDIAN,112330.0,1,True
11-9161,2007,23.260000000000012,H_MEDIAN,11610.0,1,True
11-9171,2007,24.210000000000004,H_MEDIAN,24020.0,1,False
11-9179,2007,41.67000000000001,H_MEDIAN,356690.0,1,False
11-9199,2007,41.67000000000001,H_MEDIAN,356690.0,1,False
13-1011,2007,31.940000000000005,H_MEDIAN,11680.0,1,True
13-1021,2007,23.26999999999999,H_MEDIAN,12930.0,1,True
13-1022,2007,22.579999999999995,H_MEDIAN,132550.0,1,True
13-1023,2007,25.220000000000002,H_MEDIAN,281950.0,1,True
13-1031,2007,25.749999999999996,H_MEDIAN,279400.0,1,True
13-1032,2007,24.760000000000005,H_MEDIAN,12150.0,1,True
13-1041,2007,23.27,H_MEDIAN,231910.0,1,False
13-1051,2007,26.41,H_MEDIAN,219070.0,1,True
13-1071,2007,23.706913570481227,H_MEDIAN,405390.0,2,False
13-1074,2007,14.389999999999999,H_MEDIAN,1450.0,1,True
13-1075,2007,26.1,H_MEDIAN,211770.0,1,False
13-1081,2007,30.889999999999993,H_MEDIAN,90340.0,1,True
13-1082,2007,31.012876398852743,H_MEDIAN,1557020.0,3,False
13-1111,2007,34.21,H_MEDIAN,499640.0,1,True
13-1121,2007,26.544459998776496,H_MEDIAN,1289010.0,3,False
13-1131,2007,16.8,H_MEDIAN,151890.0,1,False
13-1141,2007,25.08,H_MEDIAN,109870.0,1,True
13-1151,2007,23.859999999999996,H_MEDIAN,202820.0,1,True
13-1161,2007,27.098800621267724,H_MEDIAN,1464260.0,3,False
13-1199,2007,27.45,H_MEDIAN,1017640.0,1,False
13-2011,2007,27.430000000000003,H_MEDIAN,1115010.0,1,True
13-2022,2007,22.18,H_MEDIAN,66210.0,1,False
13-2023,2007,22.18,H_MEDIAN,66210.0,1,False
13-2031,2007,30.5,H_MEDIAN,62400.0,1,True
13-2041,2007,26.239999999999995,H_MEDIAN,70890.0,1,True
13-2051,2007,33.85,H_MEDIAN,228300.0,1,False
13-2052,2007,32.529999999999994,H_MEDIAN,132460.0,1,True
13-2053,2007,26.21999999999999,H_MEDIAN,98920.0,1,True
13-2054,2007,30.942936740239233,H_MEDIAN,364870.0,2,False
13-2061,2007,32.05,H_MEDIAN,25510.0,1,True
13-2071,2007,17.569999999999997,H_MEDIAN,30150.0,1,True
13-2072,2007,25.48,H_MEDIAN,356990.0,1,True
13-2081,2007,22.560000000000002,H_MEDIAN,65750.0,1,True
13-2082,2007,13.710000000000004,H_MEDIAN,61890.0,1,True
13-2099,2007,26.63,H_MEDIAN,136570.0,1,False
15-1211,2007,35.13999999999999,H_MEDIAN,464440.0,1,False
15-1212,2007,32.79999999999999,H_MEDIAN,216050.0,1,False
15-1221,2007,47.10000000000001,H_MEDIAN,28720.0,1,True
15-1231,2007,32.79999999999999,H_MEDIAN,216050.0,1,False
15-1232,2007,20.39,H_MEDIAN,525570.0,1,True
15-1241,2007,34.37952640952499,H_MEDIAN,680490.0,2,False
15-1242,2007,32.32999999999999,H_MEDIAN,116340.0,1,False
15-1243,2007,33.56741978090857,H_MEDIAN,299030.0,2,False
15-1244,2007,31.78771274817489,H_MEDIAN,525710.0,2,False
15-1251,2007,32.730000000000004,H_MEDIAN,394710.0,1,True
15-1252,2007,41.12389438407468,H_MEDIAN,844950.0,2,False
15-1253,2007,39.83504486084811,H_MEDIAN,1027640.0,3,False
15-1254,2007,32.79999999999999,H_MEDIAN,216050.0,1,False
15-1255,2007,33.514685635376,H_MEDIAN,398740.0,2,False
15-1299,2007,25.883675695830416,H_MEDIAN,300070.0,2,False
15-2011,2007,41.2,H_MEDIAN,18030.0,1,True
15-2021,2007,43.69,H_MEDIAN,3160.0,1,True
15-2031,2007,32.19,H_MEDIAN,58750.0,1,True
15-2041,2007,33.60999999999999,H_MEDIAN,20270.0,1,True
15-2051,2007,25.899999999999995,H_MEDIAN,6930.0,1,False
15-2099,2007,24.75845726534927,H_MEDIAN,8010.0,2,False
17-1011,2007,32.51,H_MEDIAN,106830.0,1,True
17-1012,2007,27.679999999999996,H_MEDIAN,21890.0,1,True
17-1021,2007,24.020000000000014,H_MEDIAN,11460.0,1,True
17-1022,2007,24.82,H_MEDIAN,56670.0,1,True
17-2011,2007,43.71000000000003,H_MEDIAN,85510.0,1,True
17-2021,2007,32.54999999999999,H_MEDIAN,2480.0,1,True
17-2031,2007,36.27000000000001,H_MEDIAN,15400.0,1,True
17-2041,2007,39.180000000000014,H_MEDIAN,28780.0,1,True
17-2051,2007,34.48,H_MEDIAN,247370.0,1,True
17-2061,2007,44.159999999999975,H_MEDIAN,79330.0,1,True
17-2071,2007,38.1,H_MEDIAN,148800.0,1,True
17-2072,2007,40.07000000000001,H_MEDIAN,133870.0,1,True
17-2081,2007,34.779999999999994,H_MEDIAN,51210.0,1,True
17-2111,2007,33.45,H_MEDIAN,24770.0,1,True
17-2112,2007,34.339999999999996,H_MEDIAN,204210.0,1,True
17-2121,2007,36.64000000000001,H_MEDIAN,6620.0,1,True
17-2131,2007,37.09999999999999,H_MEDIAN,21910.0,1,True
17-2141,2007,34.76,H_MEDIAN,222330.0,1,True
17-2151,2007,35.74,H_MEDIAN,7150.0,1,True
17-2161,2007,45.400000000000006,H_MEDIAN,14300.0,1,True
17-2171,2007,49.98,H_MEDIAN,16060.0,1,True
17-2199,2007,40.99,H_MEDIAN,169950.0,1,True
17-3011,2007,20.82,H_MEDIAN,111460.0,1,True
17-3012,2007,23.68,H_MEDIAN,32350.0,1,True
17-3013,2007,21.51,H_MEDIAN,74260.0,1,True
17-3019,2007,21.489999999999995,H_MEDIAN,23280.0,1,True
17-3021,2007,26.41,H_MEDIAN,7870.0,1,True
17-3022,2007,20.469999999999995,H_MEDIAN,88030.0,1,True
17-3023,2007,25.070000000000004,H_MEDIAN,162460.0,1,True
17-3024,2007,22.41,H_MEDIAN,15730.0,1,True
17-3025,2007,19.560000000000002,H_MEDIAN,21970.0,1,True
17-3026,2007,22.830000000000002,H_MEDIAN,74930.0,1,True
17-3027,2007,22.730000000000015,H_MEDIAN,46230.0,1,True
17-3028,2007,26.950000000000003,H_MEDIAN,78140.0,1,False
17-3029,2007,26.950000000000003,H_MEDIAN,78140.0,1,False
17-3031,2007,16.170000000000005,H_MEDIAN,72410.0,1,True
19-1011,2007,23.250000000000004,H_MEDIAN,4210.0,1,True
19-1012,2007,27.820000000000004,H_MEDIAN,9910.0,1,True
19-1013,2007,27.890000000000015,H_MEDIAN,10270.0,1,True
19-1021,2007,38.109999999999985,H_MEDIAN,19490.0,1,True
19-1022,2007,29.169999999999995,H_MEDIAN,14610.0,1,True
19-1023,2007,26.490000000000002,H_MEDIAN,17830.0,1,True
19-1029,2007,30.450000000000006,H_MEDIAN,27070.0,1,True
19-1031,2007,27.0,H_MEDIAN,16570.0,1,True
19-1032,2007,25.209999999999997,H_MEDIAN,10510.0,1,True
19-1041,2007,28.849999999999998,H_MEDIAN,3960.0,1,True
19-1042,2007,30.870000000000005,H_MEDIAN,87440.0,1,True
19-1099,2007,28.37,H_MEDIAN,12470.0,1,True
19-2011,2007,47.609999999999985,H_MEDIAN,1520.0,1,True
19-2012,2007,46.55999999999999,H_MEDIAN,13980.0,1,True
19-2021,2007,37.69,H_MEDIAN,8750.0,1,True
19-2031,2007,30.51999999999999,H_MEDIAN,79860.0,1,True
19-2032,2007,36.62,H_MEDIAN,9740.0,1,True
19-2041,2007,28.069999999999983,H_MEDIAN,80070.0,1,True
19-2042,2007,36.440000000000005,H_MEDIAN,31390.0,1,True
19-2043,2007,32.760000000000005,H_MEDIAN,7670.0,1,True
19-2099,2007,42.150000000000006,H_MEDIAN,23300.0,1,True
19-3011,2007,38.57,H_MEDIAN,12740.0,1,True
19-3022,2007,17.7,H_MEDIAN,22140.0,1,True
19-3032,2007,38.85,H_MEDIAN,1240.0,1,True
19-3033,2007,29.910000000000018,H_MEDIAN,95120.0,1,False
19-3034,2007,29.910000000000018,H_MEDIAN,95120.0,1,False
19-3039,2007,38.259999999999984,H_MEDIAN,9470.0,1,True
19-3041,2007,29.39,H_MEDIAN,3680.0,1,True
19-3051,2007,27.87,H_MEDIAN,35040.0,1,True
19-3091,2007,25.520000000000003,H_MEDIAN,5250.0,1,True
19-3092,2007,31.58,H_MEDIAN,1010.0,1,True
19-3093,2007,24.419999999999998,H_MEDIAN,3600.0,1,True
19-3094,2007,44.03000000000001,H_MEDIAN,3940.0,1,True
19-3099,2007,32.309999999999995,H_MEDIAN,30410.0,1,True
19-4012,2007,16.170000000000005,H_MEDIAN,19280.0,1,False
19-4013,2007,16.170000000000005,H_MEDIAN,19280.0,1,False
19-4021,2007,18.18,H_MEDIAN,69110.0,1,True
19-4031,2007,19.580000000000002,H_MEDIAN,64450.0,1,True
19-4042,2007,18.93,H_MEDIAN,33950.0,1,True
19-4043,2007,24.500000000000004,H_MEDIAN,13060.0,1,False
19-4044,2007,19.306977842698647,H_MEDIAN,72970.0,2,False
19-4051,2007,31.799999999999983,H_MEDIAN,5920.0,1,True
19-4061,2007,17.239999999999995,H_MEDIAN,16070.0,1,True
19-4071,2007,16.120000000000005,H_MEDIAN,26900.0,1,True
19-4092,2007,22.92,H_MEDIAN,12030.0,1,True
19-4099,2007,18.329999999999995,H_MEDIAN,59910.0,1,False
19-5011,2007,28.910000000000004,H_MEDIAN,46460.0,1,True
19-5012,2007,21.160000000000004,H_MEDIAN,10260.0,1,True
21-1011,2007,17.100000000000005,H_MEDIAN,76830.0,1,True
21-1012,2007,23.769999999999996,H_MEDIAN,232260.0,1,True
21-1013,2007,20.960000000000008,H_MEDIAN,23340.0,1,True
21-1014,2007,17.309999999999995,H_MEDIAN,95970.0,1,True
21-1015,2007,14.249999999999998,H_MEDIAN,123890.0,1,True
21-1019,2007,18.600000000000005,H_MEDIAN,28900.0,1,True
21-1021,2007,18.57,H_MEDIAN,265090.0,1,True
21-1022,2007,21.48,H_MEDIAN,120060.0,1,True
21-1023,2007,17.62,H_MEDIAN,118690.0,1,True
21-1029,2007,22.019999999999996,H_MEDIAN,64990.0,1,True
21-1091,2007,20.629999999999995,H_MEDIAN,61290.0,1,False
21-1092,2007,21.399999999999988,H_MEDIAN,94120.0,1,True
21-1093,2007,12.799999999999999,H_MEDIAN,316380.0,1,True
21-1094,2007,18.568279466128974,H_MEDIAN,171260.0,2,False
21-1099,2007,17.51,H_MEDIAN,109970.0,1,False
21-2011,2007,19.450000000000003,H_MEDIAN,40960.0,1,True
21-2021,2007,17.0,H_MEDIAN,14780.0,1,True
21-2099,2007,12.819999999999999,H_MEDIAN,5520.0,1,True
23-1011,2007,51.02000000000001,H_MEDIAN,555770.0,1,True
23-1012,2007,18.060000000000002,H_MEDIAN,31160.0,1,False
23-1021,2007,35.66,H_MEDIAN,14100.0,1,True
23-1022,2007,23.48,H_MEDIAN,8810.0,1,True
23-1023,2007,51.55,H_MEDIAN,25500.0,1,True
23-2011,2007,21.188308460351752,H_MEDIAN,272430.0,2,False
23-2093,2007,17.880000000000003,H_MEDIAN,62200.0,1,True
23-2099,2007,23.299999999999997,H_MEDIAN,39670.0,1,True
25-1011,2007,31.20192307692307,A_MEDIAN,67700.0,1,True
25-1021,2007,29.81730769230769,A_MEDIAN,33840.0,1,True
25-1022,2007,28.153846153846157,A_MEDIAN,44560.0,1,True
25-1031,2007,32.95192307692309,A_MEDIAN,6070.0,1,True
25-1032,2007,38.22596153846155,A_MEDIAN,32360.0,1,True
25-1041,2007,37.72115384615384,A_MEDIAN,10700.0,1,True
25-1042,2007,34.50961538461539,A_MEDIAN,52560.0,1,True
25-1043,2007,30.66826923076922,A_MEDIAN,2640.0,1,True
25-1051,2007,35.230769230769226,A_MEDIAN,9030.0,1,True
25-1052,2007,30.706730769230774,A_MEDIAN,19800.0,1,True
25-1053,2007,31.17788461538461,A_MEDIAN,4470.0,1,True
25-1054,2007,33.69711538461539,A_MEDIAN,12530.0,1,True
25-1061,2007,31.024038461538463,A_MEDIAN,5290.0,1,True
25-1062,2007,28.437499999999996,A_MEDIAN,7280.0,1,True
25-1063,2007,36.2019230769231,A_MEDIAN,12840.0,1,True
25-1064,2007,29.475961538461537,A_MEDIAN,4050.0,1,True
25-1065,2007,30.336538461538456,A_MEDIAN,14160.0,1,True
25-1066,2007,29.13942307692308,A_MEDIAN,30590.0,1,True
25-1067,2007,27.961538461538456,A_MEDIAN,16130.0,1,True
25-1069,2007,29.418269230769226,A_MEDIAN,5460.0,1,True
25-1071,2007,38.79807692307693,A_MEDIAN,114070.0,1,True
25-1072,2007,27.644230769230774,A_MEDIAN,42660.0,1,True
25-1081,2007,26.06730769230769,A_MEDIAN,54420.0,1,True
25-1082,2007,27.312499999999996,A_MEDIAN,4080.0,1,True
25-1111,2007,24.54807692307693,A_MEDIAN,11110.0,1,True
25-1112,2007,42.177884615384585,A_MEDIAN,12610.0,1,True
25-1113,2007,27.03846153846154,A_MEDIAN,7510.0,1,True
25-1121,2007,26.533653846153854,A_MEDIAN,73890.0,1,True
25-1122,2007,26.30769230769231,A_MEDIAN,23690.0,1,True
25-1123,2007,25.961538461538456,A_MEDIAN,60910.0,1,True
25-1124,2007,25.774038461538463,A_MEDIAN,25100.0,1,True
25-1125,2007,28.44230769230769,A_MEDIAN,20760.0,1,True
25-1126,2007,27.105769230769234,A_MEDIAN,18140.0,1,True
25-1192,2007,27.966346153846157,A_MEDIAN,4770.0,1,True
25-1193,2007,25.081730769230774,A_MEDIAN,17500.0,1,True
25-1194,2007,22.050000000000004,H_MEDIAN,112300.0,1,True
25-1199,2007,30.173076923076923,A_MEDIAN,265500.0,1,True
25-2011,2007,11.12,H_MEDIAN,380930.0,1,True
